"#1"	"#10"	"#11"	"#12"	"#13"	"#14"	"#15"	"#16"	"#17"	"#18"	"#19"	"#2"	"#20"	"#21"	"#22"	"#23"	"#24"	"#25"	"#26"	"#27"	"#29"	"#3"	"#30"	"#31"	"#33"	"#35"	"#36"	"#37"	"#38"	"#39"	"#4"	"#40"	"#41"	"#42"	"#43"	"#44"	"#45"	"#46"	"#47"	"#48"	"#49"	"#5"	"#50"	"#51"	"#52"	"#53"	"#54"	"#55"	"#56"	"#57"	"#58"	"#59"	"#6"	"#60"	"#61"	"#62"	"#64"	"#65"	"#66"	"#67"	"#68"	"#69"	"#7"	"#71"	"#72"	"#73"	"#75"	"#76"	"#77"	"#78"	"#79"	"#8"	"#80"	"#81"	"#82"	"#83"	"#84"	"#85"	"#9"
0	0	0	0	0	0	0	0	440.684076283239	0	414.218202237607	0	0	385.621202386573	0	338.534012851477	360.160551368427	0	0	412.828860250864	391.653885185332	0	0	0	0	0	483.746982622481	0	0	371.31245028803	445.952412386833	0	0	0	426.74847419373	572.090664166622	506.344063483587	0	419.057892589123	0	376.896547753776	411.484371307024	0	0	352.404502769351	0	0	0	0	346.471465581586	0	0	0	519.051599775431	375.99171521796	0	0	344.112268575511	0	0	0	386.498214130286	0	374.202540000911	0	458.558368277871	370.90412514106	0	346.390538309289	0	0	0	348.036779598942	434.667742872325	374.157235428032	0	0	0	348.185089302442
0	0	0	0	0	0	0	0	405.595604871081	0	375.319002615663	0	0	0	0	0	0	0	0	374.27770128975	0	0	0	0	0	0	431.364448821236	0	0	0	409.88242104508	0	0	0	377.141591460453	503.066840884431	446.245651798882	0	377.389229679515	0	0	362.043668431773	0	0	346.651672334927	0	0	0	0	0	0	0	0	478.455219821251	0	0	0	0	0	0	0	0	0	353.682484283405	0	426.480124117779	0	0	0	0	0	0	0	397.691991282867	0	0	0	0	0
524.452304666222	512.659562620829	483.093450971049	452.334838369435	493.775431980785	458.204812002823	516.475401933379	508.029242280058	378.783384714113	464.267998554456	589.447370417966	508.996910483059	465.522509972553	578.672705813443	496.403908200591	510.458059238912	519.175647597097	513.740556568824	500.307238517734	584.947255001235	578.531738295097	426.368555930714	487.511253962529	490.812432182644	486.763950378999	536.102245770252	0	436.150535728818	502.141353833051	560.027743504589	621.820813038084	497.102758798267	504.644823721221	495.059199937468	601.429160478566	361.363458707361	0	505.471193038618	587.679799015387	493.865490531635	547.102400665097	586.641185335931	534.376181905429	505.644742779683	548.669113086768	470.24908947089	490.207738469953	464.587454787003	472.558817875232	552.259193533048	477.088121234414	519.051599775431	478.455219821251	0	574.456771579364	487.933067832183	483.263887653677	538.490887714836	424.176336856971	482.274224460092	481.481554931361	555.912530937458	503.825416684838	577.490805862827	479.506343403075	637.531625745838	573.647364255916	501.219505001642	530.634244376989	473.707586467551	381.935979837584	498.543768885029	553.646303991038	629.762069278641	554.059901248585	430.568819123419	462.628366713154	501.926297251419	518.592145101074
365.274816964161	388.063601072619	338.168259934811	0	0	0	382.695780117446	367.402465932337	488.035692788952	0	452.367471635938	350.517323882965	0	404.543809055038	361.486128916061	378.417889122916	397.073289685161	373.52965659869	364.315088722592	457.492176532601	413.367052445917	0	337.520164839288	366.881691815797	342.909461129026	372.918432086862	500.627930397144	0	359.165150643511	406.0962886719	444.957498284594	353.291860518998	372.561619568335	0	473.283982948731	624.089400888626	545.905332937312	352.968473567892	452.424811734464	0	418.075656117275	438.273432936021	390.925552040294	345.954183259995	407.186022949563	346.085755954364	0	0	0	415.964873743809	343.266824350886	375.99171521796	0	574.456771579364	0	342.543409719066	344.912698085885	388.791080897866	0	347.055813996684	0	358.251593034428	350.868698371897	404.685798506759	0	476.466765294377	427.141282534841	368.230516682158	393.325213787048	343.551993843876	0	385.327574513269	387.684470267204	466.88681645787	406.185106493306	0	0	375.082157781646	369.705947321173
0	0	0	0	0	0	0	0	402.032535802466	0	360.726416370328	0	0	341.846054661226	0	0	0	0	0	365.395894158855	354.708735771595	0	0	0	0	0	457.341143411061	0	0	0	399.093680524077	0	0	0	382.890187958182	541.174100763849	473.317908970471	0	369.804884031974	0	0	369.666833674238	0	0	338.755193170455	0	0	0	0	343.494479005355	0	0	0	487.933067832183	342.543409719066	0	0	0	0	0	0	339.432954264445	0	0	0	421.918129160337	0	0	0	0	0	0	0	392.984550989831	0	0	0	0	0
0	337.298631722367	0	0	0	0	0	0	397.351888820225	0	386.957109374482	0	0	365.500733857341	0	0	0	0	0	396.816780485354	374.531232623449	0	0	0	0	351.9190412028	483.975390471512	0	0	352.373067124678	391.492771930247	0	0	0	413.71205158815	555.061768385873	482.623549661059	0	340.138118703012	0	0	379.801173181852	374.610295420838	0	358.438013054323	0	0	0	0	346.039468739333	0	0	0	483.263887653677	344.912698085885	0	0	359.323170999117	0	0	0	0	0	378.880378090083	0	431.986948936607	377.73467769604	0	0	0	0	0	352.655772097989	409.159418342115	356.062058045587	0	0	0	0
0	343.054528141642	0	0	0	0	0	0	460.534313717229	0	413.642400363123	341.0028732138	0	412.915466370679	0	351.589555511268	361.775728561766	0	337.957131578226	381.595862200065	403.158271685498	0	0	345.51194186022	0	376.045940698947	522.549931506701	0	0	366.863954235614	460.34441289496	0	0	0	413.704557868675	582.403764689706	522.280716641901	339.046661308366	434.057417522535	0	346.129716060688	422.108717764515	381.234265224259	343.104552013741	395.454978175374	0	0	0	0	399.337021609889	0	344.112268575511	0	538.490887714836	388.791080897866	0	359.323170999117	0	0	0	0	381.682383757267	342.621903082615	0	0	472.988792870769	0	0	362.106933368108	0	0	348.787684241596	380.321470639026	459.893000941739	366.714404638977	0	0	0	365.067510897506
0	0	0	0	0	0	0	0	344.253987232026	0	362.002280863553	0	0	0	0	0	0	0	0	353.821616077215	341.26946470518	0	0	0	0	0	424.323629111493	0	0	0	377.118197340511	0	0	0	338.367232092421	478.765522305233	437.385431250645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	424.176336856971	0	0	0	0	0	0	0	0	0	346.025814159749	0	388.890566126592	0	0	0	0	0	0	0	368.631148364798	0	0	0	0	0
0	0	0	0	0	0	0	0	412.913390695957	0	349.539013412903	0	0	345.941620142825	0	0	0	0	0	354.297302824791	339.435084665188	0	0	0	0	0	445.558758898374	0	0	0	399.561448684582	0	0	0	381.968822415346	524.894868860029	465.189061274638	0	342.723371761042	0	0	360.368317486034	0	0	0	0	0	0	0	0	0	0	0	482.274224460092	347.055813996684	0	0	0	0	0	0	0	0	352.493488378171	0	406.346227758632	355.117756348975	0	0	0	0	0	0	382.834247966013	0	0	0	0	0
0	0	0	0	0	0	0	0	404.690651409537	0	372.816259948583	0	0	0	0	0	0	0	0	357.036242487929	349.173533578812	0	0	0	0	0	436.401681403632	0	0	0	370.986583044198	0	0	0	385.879307962509	531.421250190527	456.944176331782	0	346.250142582072	0	0	369.201349223982	0	0	338.083784382381	0	0	0	0	0	0	0	0	481.481554931361	0	0	0	0	0	0	0	0	0	0	0	413.486304334654	0	0	0	0	0	0	0	381.981482054466	0	0	0	0	0
356.024846002039	382.165979207846	0	0	0	0	343.213750790891	353.775945827626	455.814172126823	0	402.715545541872	369.240759490545	0	399.103567621876	353.644499162766	364.384562031156	352.585204743224	346.321297423662	337.908736614866	425.936025611482	395.02835799834	0	338.160524556917	355.512458460355	0	360.181974889969	523.67940512293	0	359.836815663703	387.62506898338	437.076259617928	0	359.744337687173	0	461.041212666906	590.475129788779	508.642458302004	348.338911941307	430.062303745	0	383.371477545229	433.166762174696	393.049844037268	339.372122780031	381.88584941677	0	0	0	0	393.789381960739	0	386.498214130286	0	555.912530937458	358.251593034428	339.432954264445	0	381.682383757267	0	0	0	0	358.382162878357	414.254345412718	338.174339111792	452.085849362757	410.840641958351	358.460351575479	372.253909957748	354.028126241916	0	340.593301505704	396.436886197768	470.252457671468	397.686257090737	0	0	346.019326067687	349.377438168488
338.694238059641	0	0	0	0	0	0	0	418.602964757271	0	382.191437942312	0	0	362.803176083688	0	0	0	0	0	403.419394614762	361.036223207142	0	0	0	0	344.084487466558	486.667499982668	0	0	350.156849441851	387.591408935886	0	0	0	411.056110390457	542.57626561967	500.573840902349	0	383.517377025674	0	352.363347280024	370.266150427003	340.580947570104	0	359.10460705904	0	0	0	0	343.098638205413	0	0	0	503.825416684838	350.868698371897	0	0	342.621903082615	0	0	0	358.382162878357	0	369.016188166338	0	434.151269720627	354.779984426601	0	0	0	0	0	345.052288573447	433.500325294293	352.396423164271	0	0	0	0
387.47504784437	392.648271249986	355.24859284571	0	367.451802605046	0	396.412675136552	374.09679605346	497.045492179678	352.858054115688	462.975824715899	353.042016608241	359.020308183142	453.7436220722	0	395.595803223353	401.568994798225	384.597031892489	358.768664906895	413.585464453069	436.353198748684	0	339.51686914583	379.356407830889	373.190092939358	403.250102447097	559.732875178994	0	373.695664252405	405.437974490737	481.726631777956	368.35036135697	380.652799334105	358.603539481447	481.316056012182	639.24182575008	564.982889705797	378.465488251946	455.042640965764	373.384302533305	413.996523202255	457.010629076215	405.626274969597	370.162118185246	417.873532040963	367.108145353841	362.46594413375	339.583320614683	339.087459724622	432.463310580261	344.433774545024	374.202540000911	353.682484283405	577.490805862827	404.685798506759	0	378.880378090083	0	346.025814159749	352.493488378171	0	414.254345412718	369.016188166338	0	361.127010004791	501.793831346373	393.170031779635	368.630649154975	409.694290800454	362.099866931229	0	387.150018294365	423.33220153505	485.448103548557	391.453545970313	0	0	378.387119615758	402.831807954625
0	0	0	0	0	0	0	0	411.929190376981	0	348.002279011654	0	0	344.634548379647	0	0	0	0	0	376.880908557235	0	0	0	0	0	0	448.006806603121	0	0	0	413.835676699659	0	0	0	377.958302098591	519.351671200907	458.473851814463	0	390.999791819578	0	339.425380136272	363.077788813889	0	0	339.553728669336	0	0	0	0	340.015635194261	0	0	0	479.506343403075	0	0	0	0	0	0	0	338.174339111792	0	361.127010004791	0	414.622839349547	340.343342551922	0	0	0	0	0	0	384.635901962862	0	0	0	0	0
442.601609605436	454.446948264597	409.022216531179	385.141780030762	426.492952661901	409.733087576502	451.994863815765	422.904349561778	531.065960669772	398.876575126477	485.540580820142	442.817384690818	408.165301526497	501.364813899324	421.930305634059	437.386753934085	451.955608012669	420.834622653677	425.693340658778	515.433085229219	494.733932202623	344.710439874248	411.591467260318	448.825164511231	427.556291131548	460.503732931404	601.129841004635	372.380819527081	446.000687606695	446.772878489569	542.861617417538	426.168856068839	435.856913298284	380.297740633168	531.667775466751	688.679923335942	596.259509198155	429.706756254308	518.678018395257	410.052429248618	476.074406641982	502.29560094528	468.170556832873	408.995104395533	484.147609148625	424.432033845585	419.03856272714	393.58766389997	405.657557233108	477.673341994886	406.363974588089	458.558368277871	426.480124117779	637.531625745838	476.466765294377	421.918129160337	431.986948936607	472.988792870769	388.890566126592	406.346227758632	413.486304334654	452.085849362757	434.151269720627	501.793831346373	414.622839349547	0	490.212678252855	443.003558683297	418.539222024978	420.617137972535	0	435.502618082886	480.46131456134	0	476.109964642052	348.27809657445	394.637648548859	423.162173811212	452.160830427599
380.820498121095	390.41661583637	343.15430366675	0	349.901091756683	0	362.018647474341	359.456274330884	486.358343509867	0	436.11055325647	366.964801610753	0	408.771160733154	341.904738627032	376.767073197725	395.413881655364	0	368.648000334333	413.969956211295	394.451316809763	0	0	359.125262899781	366.148902153779	363.576528021119	548.832685906227	0	369.139069345556	406.384838021839	476.877646419733	344.431171226477	358.231923854391	362.575743292127	467.071683457005	614.796843863473	549.672856257122	358.480923814544	448.018565437	366.835188562072	397.090753265902	455.159235461166	380.68514766754	354.28817432923	419.367805040386	344.303105500778	349.573783308699	0	0	417.224189954659	342.012903082939	370.90412514106	0	573.647364255916	427.141282534841	0	377.73467769604	0	0	355.117756348975	0	410.840641958351	354.779984426601	393.170031779635	340.343342551922	490.212678252855	0	0	374.39104620215	341.276994861788	0	366.059430167583	392.656482427415	484.300438009929	380.481115951876	0	0	349.234263252073	387.289388115702
337.027736687826	0	0	0	0	0	0	0	419.756335970341	0	355.245675099444	0	0	0	0	0	350.254056832224	0	0	398.515928309214	0	0	0	0	0	0	470.938660394803	0	0	0	419.05604767039	0	0	0	388.355812236228	557.992367508468	496.581142800818	0	402.87244022249	0	343.662844311381	397.256097581842	0	0	349.896224253843	0	0	0	0	352.187707244527	0	0	0	501.219505001642	368.230516682158	0	0	0	0	0	0	358.460351575479	0	368.630649154975	0	443.003558683297	0	0	0	0	0	0	337.5205734796	428.776806832225	350.782721421949	0	0	0	0
340.525227828682	354.032510766913	0	0	0	0	0	342.076158422869	432.62142909872	0	404.450590283063	341.10285458102	0	408.317006231012	0	340.979406348936	337.441555619785	0	0	416.878088344015	393.07609105047	0	0	0	0	359.496519449028	505.754132860504	0	0	369.424081549108	454.579921809687	0	0	0	427.826016564408	572.918375906621	488.135508842731	0	425.415182795308	0	374.586519829575	402.614649795607	369.022571703695	0	375.594328838763	0	0	0	0	371.457959424459	0	346.390538309289	0	530.634244376989	393.325213787048	0	0	362.106933368108	0	0	0	372.253909957748	0	409.694290800454	0	418.539222024978	374.39104620215	0	0	0	0	0	373.302763657009	392.261835847939	371.797670294879	0	0	0	0
0	0	0	0	0	0	0	0	413.87080268072	0	387.454689177062	0	0	361.807288990598	0	0	0	0	0	382.896621433807	353.04924926628	0	0	0	0	0	459.546077718208	0	0	0	415.688337947921	0	0	0	398.027907458639	528.371934962635	468.183487643882	0	386.202077184017	0	0	367.883289688779	0	0	342.763027885672	0	0	0	0	0	0	0	0	473.707586467551	343.551993843876	0	0	0	0	0	0	354.028126241916	0	362.099866931229	0	420.617137972535	341.276994861788	0	0	0	0	0	0	396.768252920325	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	359.590802235882	0	0	0	0	0	0	0	0	430.164594100459	365.165729569442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	381.935979837584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	346.716238963695	0	0	0	0	0	0	413.908440437436	0	394.557525928833	0	0	385.331501826494	0	0	0	0	0	399.054044986628	377.250780922121	0	0	0	0	339.985971492477	486.255818788949	0	0	357.768018279336	421.733549821962	0	0	0	398.565615737579	540.006806333053	450.911267402727	0	396.546512951475	0	365.818184938528	361.762412811955	344.27791027368	0	359.301632923054	0	0	0	0	346.63458556848	0	0	0	498.543768885029	385.327574513269	0	0	348.787684241596	0	0	0	340.593301505704	0	387.150018294365	0	435.502618082886	366.059430167583	0	0	0	0	0	354.639417246549	392.913027904799	348.581721261859	0	0	0	0
371.903989750934	381.283944684115	0	0	0	0	363.695158703242	356.683139077209	477.116894400362	0	341.556198935092	359.157756917254	0	394.467430625734	344.861691045142	0	362.752062000319	0	0	440.572176140663	0	0	0	0	337.404390695975	373.622880662844	519.719247498974	0	353.634706969939	397.182080099385	472.723320635814	0	0	0	458.355811345955	599.083001939399	529.255496160262	339.86151991858	458.978414232759	339.741239296875	403.38845319512	417.629147482432	371.604207290341	0	397.991216810287	0	0	0	0	399.93980005644	0	348.036779598942	0	553.646303991038	387.684470267204	0	352.655772097989	380.321470639026	0	0	0	396.436886197768	345.052288573447	423.33220153505	0	480.46131456134	392.656482427415	337.5205734796	373.302763657009	0	0	354.639417246549	0	450.330448802848	395.161738473965	0	0	0	362.487664126937
422.717819731521	447.689722888739	384.288598898297	356.87661161476	406.912955334312	385.779764072825	441.203242779391	412.405703784182	526.093197141617	372.769164775351	467.427873193898	429.869873699764	370.816707147606	486.39037171506	411.068697437319	418.832442425823	413.496808153692	411.917134809797	410.225688923836	497.833578370838	471.051441718984	0	399.684266450995	420.889370595842	423.345058738904	434.725565385701	597.651172730141	341.157903236876	431.372397308962	448.452098379101	537.598087006585	402.584615778702	416.775208084696	369.585737554801	527.676473319407	672.122809292783	586.026561825328	424.1720596347	513.05439393218	402.135274467445	470.647648494928	492.273305405139	463.738300056608	395.001282451591	464.842299590963	409.075169704964	405.725589197789	344.301294856979	381.704233729431	474.874907029605	377.627148637653	434.667742872325	397.691991282867	629.762069278641	466.88681645787	392.984550989831	409.159418342115	459.893000941739	368.631148364798	382.834247966013	381.981482054466	470.252457671468	433.500325294293	485.448103548557	384.635901962862	0	484.300438009929	428.776806832225	392.261835847939	396.768252920325	0	392.913027904799	450.330448802848	0	446.117802774809	337.469183151149	377.528757036669	402.532719163094	440.542284072111
357.18721360485	379.675400151084	0	0	344.568820578826	0	0	0	464.702387933436	0	413.71401630775	345.622927374537	0	409.563813625321	0	363.574176532478	364.388748657124	347.92680935626	0	407.166103311867	367.006278099381	0	341.402339545942	354.346001668245	337.525936571444	374.890026341604	525.247484736677	0	346.487764507095	384.454269042765	430.060286498102	0	358.053460246697	0	434.003129672227	601.889983328708	534.675610253028	353.944464061597	433.070773789557	0	364.062941729675	421.894311359095	358.483573976979	351.466536673702	356.104087925265	346.447346164519	0	0	0	396.585001026023	0	374.157235428032	0	554.059901248585	406.185106493306	0	356.062058045587	366.714404638977	0	0	0	397.686257090737	352.396423164271	391.453545970313	0	476.109964642052	380.481115951876	350.782721421949	371.797670294879	0	0	348.581721261859	395.161738473965	446.117802774809	0	0	0	341.499763253219	366.100409585937
0	0	0	0	0	0	0	0	343.422939456905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	398.674629527784	0	0	0	374.700749874069	0	0	0	0	477.000149162916	394.648198122617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	430.568819123419	0	0	0	0	0	0	0	0	0	0	0	348.27809657445	0	0	0	0	0	0	0	337.469183151149	0	0	0	0	0
0	0	0	0	0	0	0	0	388.357159493443	0	363.252391641385	0	0	338.319135240177	0	0	0	0	0	0	0	0	0	0	0	0	431.784241572277	0	0	0	375.536243118298	0	0	0	359.599424752542	504.27248591418	432.789395753163	0	342.161323209478	0	0	338.367415310094	0	0	0	0	0	0	0	0	0	0	0	462.628366713154	0	0	0	0	0	0	0	0	0	0	0	394.637648548859	0	0	0	0	0	0	0	377.528757036669	0	0	0	0	0
0	0	0	0	0	0	0	0	405.22467848847	0	390.60184481587	0	0	369.369070582719	0	0	0	0	0	370.813820982215	343.747985556822	0	0	0	0	0	484.015783019528	0	0	344.537996047632	444.868534203036	0	0	0	412.297932000582	558.018446880034	488.213801433181	0	406.100501653158	0	356.753356030217	391.850710730134	338.519319541512	0	341.688488803527	0	0	0	0	0	0	0	0	501.926297251419	375.082157781646	0	0	0	0	0	0	346.019326067687	0	378.387119615758	0	423.162173811212	349.234263252073	0	0	0	0	0	0	402.532719163094	341.499763253219	0	0	0	0
352.033627274999	347.141454267216	0	0	0	0	0	0	432.662835592789	0	422.521833793453	345.283330780228	0	396.53138880225	0	347.086375119958	0	0	0	411.352387980952	367.693387730658	0	0	0	0	360.356492128177	506.880254439198	0	0	360.881289422048	456.271460551178	0	0	0	422.392101879198	568.500979797816	483.052514529409	0	419.619717419474	0	377.528307755444	0	378.05553881701	0	362.334192135352	0	0	0	0	362.942105326448	0	348.185089302442	0	518.592145101074	369.705947321173	0	0	365.067510897506	0	0	0	349.377438168488	0	402.831807954625	0	452.160830427599	387.289388115702	0	0	0	0	0	362.487664126937	440.542284072111	366.100409585937	0	0	0	0
